country,isocode,year,POP,XRAT,Currency_Unit,ppp,cgdp,cc,cg,ci,p,pc,pg,pi,openc,cgnp,y,yEKS,yCPDW,rgdpl,rgdpl2,rgdpch,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt,openk,kc,kg,ki,grgdpch,grgdpl2
Guinea,GIN,1986,5394.334,333.4525,Guinea Franc,66.47037774,1855.5880646,87.16864092,5.9574603639,3.8546331364,19.933986922,16.147440324,38.282761154,77.204294534,59.160220117,92.109654449,10.085569354,7.9802017504,8.9848981569,2868.6473229,3005.911992,2861.3400395,3643.462085,6039.0161108,6344.1431975,,,,2869.6513371,61.34381535,87.158023596,5.8431698784,3.8690120375,-2.402551735,-0.265900434
Guinea,GIN,1987,5528.408,428.4025,Guinea Franc,82.897075539,1908.3291888,88.515101653,6.3092475822,4.2480106778,19.350278194,15.497193035,36.569165319,74.062476481,62.337519681,93.916354454,9.8540879428,7.821161492,8.7379685007,2859.7373181,3032.8525306,2852.3573336,3633.8885245,6021.5130185,6402.5501928,,,,2860.093198,65.348054751,88.60192574,6.1563822892,4.2702259168,-0.313933534,0.896251743
Guinea,GIN,1988,5666.825,474.39583333,Guinea Franc,97.097956342,2055.6809885,93.868917225,5.8868910447,4.4461184638,20.467708508,16.557059497,38.873892931,78.660756708,57.946524394,94.497328268,9.9465997065,7.8532882958,8.8630948275,2973.6370476,3135.6258094,2964.9904672,3779.3226595,6267.0167854,6627.6838991,,,,2972.5997745,60.589516974,94.159809776,5.7581287418,4.476539978,3.9487736077,3.388667196
Guinea,GIN,1989,5809.689,591.64583333,Guinea Franc,116.31410649,2129.280928,87.819348309,6.3184802256,4.5545018334,19.659414456,15.629821861,36.372171442,74.171846379,60.881304834,93.014060202,9.6782247847,7.6889724093,8.5719895343,2983.7792164,3189.1601582,2976.0379422,3795.3536486,6296.9553828,6747.8975789,,,,2984.2727643,64.356513184,87.978085669,6.0863497907,4.5542094868,0.3725973201,1.7072939195
Guinea,GIN,1990,6118.452,660.16666667,Guinea Franc,143.48030711,2119.2629624,88.983006992,6.1546955659,6.5328583217,21.7339521,18.537256891,30.908826815,56.631845198,58.345789977,94.416146641,9.2073586345,8.0994611784,8.8047258813,2782.0574719,3172.7610243,2774.3619607,3539.9745281,5875.2347958,6718.9199652,,,,2802.6834083,72.458937773,89.463332979,6.0594217837,7.1361913755,-6.77666029,-0.514214812
Guinea,GIN,1991,6552.474,753.85808333,Guinea Franc,164.61511922,2107.1857342,88.70004812,5.4873168941,5.909164202,21.836353932,16.694687063,38.603195601,83.445934015,46.153196353,94.497305526,8.982238953,7.3138887204,7.8365157972,2692.9493489,2997.2606684,2686.6496159,3428.0570959,5686.5255705,6343.9606458,,,,2697.6178982,66.95746749,88.519588821,5.3871092171,6.3742685555,-3.161532134,-5.531470999
Guinea,GIN,1992,6800.519,902.00133333,Guinea Franc,212.8681251,2059.156348,95.238323064,4.8849851274,6.0534600806,23.599535525,19.240354806,54.073454541,67.590313842,44.740097079,95.707271486,8.4142218625,6.930917723,7.7553419376,2727.1793232,2970.3148246,2721.3779936,3472.3691122,5762.5504533,6289.6771707,,,,2587.6555172,55.024121164,90.761907275,4.595977413,5.9375048416,1.2926277218,-0.899015693
Guinea,GIN,1993,6989.107,955.49033333,Guinea Franc,210.4755875,2131.0587528,95.792719546,4.6594448124,6.2784923045,22.028018511,17.869515622,52.905016973,62.560779936,45.718364268,97.459638554,8.3979807674,6.9106466406,7.7032999719,2779.652126,3033.584048,2773.5554784,3538.945489,5873.9355563,6424.6334141,,,,2632.5258921,59.13866342,91.16197814,4.4463799314,6.0879452498,1.9173185401,2.1300510925
Guinea,GIN,1994,7209.485,976.63641667,Guinea Franc,208.17424991,2234.8586713,96.984791111,4.3437527575,5.8508800134,21.315429811,17.847321173,48.230362111,58.821237479,42.035859554,97.836377893,8.3894992325,6.9439370518,7.8243927319,2832.9624488,3053.04827,2826.8659996,3606.9675747,5985.6424577,6464.5637087,,,,2716.5545946,52.087397556,93.35877095,4.1471278245,5.8272202101,1.9221004105,0.641624618
Guinea,GIN,1995,7445.695,991.4115,Guinea Franc,221.54115321,2357.8795497,95.233370518,4.0641130215,5.8184884335,22.346034236,19.968897703,40.619199725,48.490026109,40.088054984,97.709646504,8.5601175884,7.5023302279,8.3597521935,2865.513643,3091.6792103,2859.1831364,3648.2029444,6050.5102427,6542.5108629,,,,2814.7667913,49.006145819,93.732151164,3.9752646653,5.9507902903,1.1432143155,1.2653235995
Guinea,GIN,1996,7701.569,1004.0165833,Guinea Franc,209.71308315,2548.1781913,94.192243616,3.8469226065,5.3102740675,20.887412283,18.186376946,42.776303291,52.940693654,35.266921355,97.560112467,8.8525380963,7.4991394328,8.4604565911,2938.2290216,3141.2000549,2931.958646,3739.1391376,6198.3944325,6640.7474601,,,,2992.3032603,46.34853455,95.833370553,3.9179531829,5.7315042554,2.5453252238,1.6017458877
Guinea,GIN,1997,7791.058,1095.3255,Guinea Franc,213.80500169,2634.1700581,93.312727935,3.8712825737,5.4049645712,19.519768479,17.656049172,26.740598907,46.523619418,39.208471269,96.749291521,8.7129402454,7.7507999157,8.5130853852,3040.9115921,3266.5913611,3034.1996006,3869.4613992,6413.4863248,6904.7003432,,,,3062.8775031,45.359560757,93.810789795,3.8907012754,5.8206711518,3.4871213044,3.9918280928
Guinea,GIN,1998,7906.607,1236.83175,Guinea Franc,205.65488507,2818.2704908,96.149448187,3.4165692212,4.6981785207,16.627555451,14.259230043,39.107038401,48.748614894,47.512405078,96.418991481,8.9500099858,7.2816776358,8.3493773724,3204.9420867,3358.0943998,3199.3017869,4080.4885663,6751.5637119,7086.6675923,,,,3248.8272298,50.41407712,97.186568425,3.5052807584,5.2038023191,5.441375257,2.8011780039
Guinea,GIN,1999,8154.403,1387.4013333,Guinea Franc,203.85547622,3022.1924093,90.227151067,3.3259872209,4.5990756513,14.693331434,11.440429407,28.564888726,68.478804649,37.037132876,97.578925889,9.1586810355,7.0585072556,7.7395159799,3220.8080485,3405.6783457,3214.3445217,4100.2652802,6779.25895,7182.7942679,,,,3436.9831963,50.268346765,95.598539823,3.613541867,5.4218810185,0.4701880556,1.4169925016
Guinea,GIN,2000,8350.413,1746.8699167,Guinea Franc,223.11443546,2918.2044782,95.874833674,3.5018096201,4.8904942289,12.772240985,10.357224341,24.868283721,51.455709664,51.47050709,97.505431507,8.432284529,6.6558703991,7.4677973356,3241.3451137,3420.3255656,3235.0444503,4127.1803049,6818.2896243,7208.7943995,,,,3241.03373,54.1821109,95.58430828,3.5351277407,5.3733075647,0.643985995,0.4300823039
